Id,SalePrice
1726,185682.32912958018
1727,162731.4949387731
1728,156482.09654437331
1729,163842.41842319426
1730,143911.28591385475
1731,111520.16266896905
1732,131560.95286952343
1733,120600.02558471262
1734,118928.43690637646
1735,94219.1644984344
1736,92045.8133627671
1737,266105.8497888115
1738,269622.2363176127
1739,252763.27236941012
1740,214437.18547725934
1741,188874.32280392447
1742,177765.54806519006
1743,169970.50267730223
1744,363041.5859321818
1745,224716.36512674286
1746,210839.47900767787
1747,219173.1218426597
1748,220682.4950063672
1749,145675.12693137038
1750,139424.2402936345
1751,227426.37817421416
1752,110232.09685066013
1753,157062.45934392203
1754,203084.27279016073
1755,178736.24858309256
1756,118673.73961405954
1757,113421.85833209462
1758,143306.73954701336
1759,161129.87398875848
1760,157035.7722995587
1761,157883.17415377137
1762,191889.81905184287
1763,177969.08395659647
1764,118064.08220003053
1765,186624.74631738084
1766,193067.6993886402
1767,224909.89007691675
1768,133211.78709819436
1769,158163.78008439695
1770,142496.0817096856
1771,125788.33887613942
1772,141207.8952421108
1773,108143.22607260052
1774,158991.77490399042
1775,134397.18620382674
1776,129299.74902437825
1777,113452.36877526966
1778,140398.0455757907
1779,128581.13193981657
1780,161640.00745574283
1781,123578.42465268003
1782,75005.25724867426
1783,144660.03080074038
1784,96919.37402851146
1785,135354.05812947112
1786,120861.83766835197
1787,148355.15556570463
1788,54510.70888260919
1789,89756.32770485766
1790,78291.01372232227
1791,196964.78556518327
1792,159397.64188826477
1793,135478.16923409226
1794,153092.40295783526
1795,134985.53784110324
1796,136504.7035701753
1797,124385.28067171133
1798,119039.3601866377
1799,99911.49950056401
1800,133176.22630430097
1801,125197.80385650785
1802,108779.36776113904
1803,161261.86250969185
1804,119236.24097938908
1805,130520.23712338664
1806,122145.50185131191
1807,134312.10800539586
1808,117175.78096467463
1809,130614.1468944272
1810,138907.4939782995
1811,146172.03706222572
1812,115445.05672152177
1813,141683.86374379855
1814,97798.29894384542
1815,65869.11313962993
1816,92044.85861033533
1817,122878.94458885532
1818,172720.38905155472
1819,146511.25373909748
1820,45532.52695129493
1821,106685.46785259602
1822,152503.9004610956
1823,39906.39041763597
1824,127216.58749774194
1825,146753.6413244427
1826,108461.32430876495
1827,115551.73108211343
1828,128418.69659032702
1829,125574.63564656295
1830,149097.04229293554
1831,154109.86061636874
1832,29641.283060264483
1833,151061.29854907814
1834,119225.725678343
1835,118840.18918221034
1836,137279.2588707365
1837,78638.09815649067
1838,125746.98346181141
1839,108321.03227338957
1840,165273.2511484351
1841,126979.47562433971
1842,79179.74027817235
1843,130981.50887253386
1844,149554.60929049196
1845,153753.4358316697
1846,157580.25699111848
1847,166006.45779804976
1848,50838.42905270797
1849,109821.08892712422
1850,115201.15996444982
1851,141860.87379819233
1852,101982.14695674974
1853,121067.07885445104
1854,168228.27859683454
1855,153356.53041605907
1856,220063.76501301167
1857,145801.00371357534
1858,155972.53221192377
1859,113781.7835275293
1860,141715.69648990707
1861,112735.30448327208
1862,292697.0199077614
1863,280631.45966225624
1864,280660.2117008459
1865,368654.01282831334
1866,348283.09629651456
1867,215066.4722677243
1868,287440.46543850936
1869,208330.34903708013
1870,220810.77017916497
1871,256105.0063186484
1872,173334.23229058235
1873,243105.07171217925
1874,134924.9701605976
1875,191968.79497695446
1876,199661.4356751526
1877,209719.8435520252
1878,191430.61882350344
1879,143993.84839320742
1880,126177.76610812382
1881,251595.16145107656
1882,236500.50480395928
1883,181968.53461477242
1884,205893.67464012702
1885,232581.9544938776
1886,289127.7720128087
1887,219141.78497457868
1888,258073.93421897382
1889,166743.88314096685
1890,90482.14530546867
1891,97596.74791251731
1892,102275.6008834886
1893,128710.39496672465
1894,116869.41935213759
1895,136755.62809959604
1896,125541.78127180715
1897,117950.86388539546
1898,97514.95649930251
1899,168585.91738387037
1900,148271.058261798
1901,192877.94196682743
1902,193507.91567733002
1903,209312.35135003045
1904,162877.49735474348
1905,195404.42106858845
1906,143089.55482277216
1907,229451.43840641022
1908,113770.58524994258
1909,133436.3300673928
1910,119637.71464643828
1911,235541.2463716115
1912,319882.9242691791
1913,164738.7942394108
1914,37592.39694157528
1915,352248.3058783209
1916,51425.76692188709
1917,227522.6843162583
1918,133684.84608512055
1919,152765.93736279287
1920,160347.64088063402
1921,393003.43091538246
1922,343784.8124237462
1923,221192.9552799533
1924,231643.56678970542
1925,203383.1490077384
1926,386730.1505592263
1927,117624.09858848396
1928,168282.91492537782
1929,109527.87173053171
1930,132528.99145838874
1931,126750.08221330127
1932,124295.77938688349
1933,196583.7753132691
1934,187221.4347048219
1935,166853.9025117598
1936,210514.7570667887
1937,176904.928303942
1938,168181.00119913425
1939,276019.4514731564
1940,200350.74323145833
1941,165761.55310066193
1942,167966.2326728242
1943,229895.9208251744
1944,380679.21847705217
1945,418888.0533089549
1946,147194.32065859376
1947,117274.00349002026
1948,183345.5583659193
1949,241910.45965085356
1950,178065.98436133
1951,257860.29442064321
1952,208137.28898280457
1953,170058.58560954494
1954,176810.18706281556
1955,127977.36953070972
1956,290723.81595199794
1957,162605.4230074913
1958,257474.2619229832
1959,130418.87982616568
1960,92011.82755463185
1961,127891.03507178987
1962,95865.71149603484
1963,105106.11625825395
1964,111114.62395093005
1965,130607.28834821098
1966,143456.54191617653
1967,310365.79986074887
1968,414624.2296223247
1969,399714.03179638216
1970,405986.0556939601
1971,450962.8552753418
1972,374220.4571827597
1973,293501.3645100885
1974,342626.17361866526
1975,485861.4341711663
1976,280003.0891107861
1977,363879.3855944064
1978,344821.2312373528
1979,327160.2747227953
1980,201639.2524273227
1981,362324.6584316891
1982,215235.67540258524
1983,196509.7469278835
1984,174143.00692224392
1985,230526.29477465787
1986,207883.76152402273
1987,206359.73346992972
1988,168803.89409766972
1989,187813.87192544062
1990,205699.03782768617
1991,226816.86047854665
1992,227077.87994658147
1993,157840.62827924933
1994,237097.16153945628
1995,180369.74351181157
1996,280489.51497961814
1997,313582.92979467876
1998,331659.4850768826
1999,306835.06957726984
2000,314383.3207196132
2001,291673.8284757951
2002,245638.71771463958
2003,237566.80730287783
2004,279466.514168768
2005,225381.47644531558
2006,222396.3863262586
2007,243312.13653374906
2008,231201.79731481645
2009,209931.30564089792
2010,192314.7220290085
2011,130451.80570163732
2012,175356.68339474048
2013,179440.02609626393
2014,187683.1475420397
2015,219363.14615589505
2016,194970.01572218008
2017,200417.20777031477
2018,100807.89001390521
2019,131280.3279337328
2020,81618.34695754133
2021,95389.4787414439
2022,234224.40133351242
2023,167302.87271576063
2024,291573.27689444134
2025,358660.8682074509
2026,166802.0767295666
2027,149774.69222419822
2028,156238.26743791418
2029,172499.38937544066
2030,263875.8165718677
2031,232410.28120933863
2032,260638.96491491472
2033,252832.54661797738
2034,180122.8589552988
2035,237993.30540029082
2036,197527.0840488481
2037,215473.66353575073
2038,324811.5472183707
2039,233139.46977806772
2040,337910.20402795926
2041,338588.2835387617
2042,205481.16812492776
2043,181813.25638179257
2044,176690.0526348589
2045,199446.21650416398
2046,150145.7954710258
2047,137442.15634242026
2048,137590.21128605233
2049,136537.82373439174
2050,165709.61698179482
2051,96327.93076893163
2052,116405.66789536503
2053,139416.8762304356
2054,64024.059278975634
2055,167985.1807110074
2056,125286.1813917807
2057,96515.27265795102
2058,211104.95217169618
2059,130666.90038278635
2060,177798.692742036
2061,170178.83614744488
2062,128144.63154423935
2063,104086.52491242939
2064,136188.34434024183
2065,75176.98749504809
2066,169943.61442134116
2067,121398.0401416677
2068,150656.33389931193
2069,78416.85140416533
2070,97818.92412166957
2071,92907.02757499466
2072,141070.06379846187
2073,118881.5355096058
2074,173102.97732870892
2075,176597.4394439844
2076,111244.7683169391
2077,156262.28652759493
2078,136477.07445746142
2079,129952.80641887753
2080,114669.3659720154
2081,133630.416502612
2082,139329.46317510345
2083,158866.2671448994
2084,97861.86374204673
2085,114892.4548469658
2086,104512.59411813508
2087,114728.34639899727
2088,108167.90080423141
2089,87926.58024154985
2090,115080.93733122751
2091,115191.71961586132
2092,127620.59911535063
2093,153828.91797581318
2094,127350.04445535102
2095,167978.7615629943
2096,74994.57155473148
2097,89922.96542266161
2098,165708.66565186018
2099,29907.075030780623
2100,75056.11885355331
2101,113699.10880434902
2102,110767.68353993152
2103,102541.64195751079
2104,132132.9991230511
2105,131474.08040796028
2106,64526.07705080538
2107,197567.514791742
2108,117898.49434165622
2109,118405.36031630734
2110,119286.5367756866
2111,131264.95630274923
2112,151283.19996291166
2113,129188.37728397343
2114,106157.09479709365
2115,178495.60669991418
2116,121023.65106995814
2117,164992.42835109337
2118,126367.00042105222
2119,115397.23261068307
2120,96444.89847904793
2121,112318.21976062925
2122,113428.95286795954
2123,96759.21578995009
2124,175970.34633280613
2125,129603.74767012775
2126,176209.8044282214
2127,157699.3312308113
2128,126463.5766149721
2129,64301.73225584382
2130,140484.26701096556
2131,121453.90653535545
2132,110472.26603843558
2133,131117.31688604486
2134,114998.87207724128
2135,97795.49489548766
2136,66645.30287969536
2137,109678.41690058474
2138,125757.78029679408
2139,149763.19409225314
2140,137193.33339635713
2141,147536.01928030435
2142,128391.60780426051
2143,159204.57363847838
2144,158909.95781314242
2145,135840.81201300048
2146,173435.2740360231
2147,157051.89674148156
2148,106503.36696541667
2149,123189.6073083861
2150,224312.381001587
2151,129331.90081958569
2152,203427.99620619614
2153,178077.1965205162
2154,101984.95811539446
2155,127787.42140415145
2156,274694.59652472526
2157,231340.40213311138
2158,243532.5684962005
2159,224834.26715281175
2160,181935.77260084107
2161,226167.01661569427
2162,387787.69989078515
2163,360772.44592927897
2164,246980.3756593619
2165,207410.36905367931
2166,144919.92927764164
2167,227657.05740069784
2168,197289.83437377625
2169,194671.53834030294
2170,215893.2650757085
2171,151000.40541371607
2172,138063.21414506357
2173,181289.21838936
2174,221431.58421214408
2175,265015.72886104765
2176,310505.0287245119
2177,240992.52658220843
2178,212683.31532014508
2179,128893.73868057312
2180,228728.7639376255
2181,192434.1016519851
2182,213018.53484051433
2183,189882.34517899828
2184,121555.31994683472
2185,105170.5713973986
2186,166308.8001635275
2187,148474.91438553188
2188,148567.73450096874
2189,301215.09617873933
2190,86351.68763507479
2191,47340.20506911364
2192,84992.29495851121
2193,123679.49506454032
2194,82547.88597953008
2195,105447.11158753088
2196,102560.9695292702
2197,111466.55465202552
2198,151323.77280181114
2199,160189.32437654622
2200,154670.09664202298
2201,159913.91375351645
2202,206672.1063354484
2203,162613.88988689834
2204,200669.2134679038
2205,140720.98454262916
2206,153559.55367089092
2207,224263.76081514725
2208,246794.89653492725
2209,268775.5976400123
2210,130500.09915316483
2211,124840.23216793257
2212,127238.31136627839
2213,100834.27275566086
2214,142867.39806388647
2215,100154.4207822457
2216,170789.93251974857
2217,57913.07997094685
2218,59898.95655411936
2219,47437.313290589474
2220,1482.8685673252876
2221,353258.870705994
2222,311279.1965762709
2223,275840.84397504973
2224,202847.0029795841
2225,126395.82658061219
2226,191017.60335976607
2227,184092.85818410575
2228,275708.1091574562
2229,251679.54926827736
2230,154755.63697636747
2231,217668.553111328
2232,178671.85484632026
2233,198385.1191085039
2234,243174.00882009754
2235,232196.08899747545
2236,248952.80700302712
2237,307074.4860943582
2238,197986.41311805692
2239,107380.8711243836
2240,146982.12033577723
2241,144965.28165583528
2242,122336.9311102372
2243,110055.90707438174
2244,101912.67247068419
2245,107313.81381686262
2246,135196.7842139994
2247,116727.744070199
2248,120031.76039992878
2249,112013.72981377141
2250,120716.8849841303
2251,122719.78889585148
2252,192450.67653990048
2253,155853.82829910345
2254,177509.11649641933
2255,190111.84084137008
2256,170945.94641974856
2257,221464.7611036567
2258,148939.93252875554
2259,176679.8541417164
2260,134525.62442201824
2261,216793.30168897932
2262,237388.71290965317
2263,384874.4629996206
2264,478177.4781085873
2265,166635.23390672304
2266,322303.4654302789
2267,389826.98701538873
2268,459225.477826131
2269,147914.99636012173
2270,178808.48427597742
2271,214583.01450240918
2272,183064.36101497375
2273,148884.40449734448
2274,190320.97811070675
2275,172089.80614977534
2276,199854.9854271138
2277,185943.19425327878
2278,149748.42945779258
2279,150893.1418987507
2280,96875.96828918844
2281,146244.4452480999
2282,164629.08438638924
2283,109236.93520178951
2284,130831.004370824
2285,144629.8577263987
2286,119622.07245272974
2287,393107.53647370957
2288,292243.5496321471
2289,358646.4304783304
2290,450636.8652146461
2291,353243.855460017
2292,424504.10142980865
2293,470814.0282373933
2294,394118.73042028374
2295,470123.93835650483
2296,289098.33976324846
2297,384923.4514356753
2298,373902.3312990897
2299,355570.07131243823
2300,335372.3740669056
2301,335145.6499229962
2302,260637.40381569264
2303,242955.30217851355
2304,254390.80087822682
2305,215206.73728749104
2306,203857.30478089818
2307,204347.64806812318
2308,227584.47550682104
2309,306467.72202753555
2310,212165.50051101937
2311,205903.23058486727
2312,182671.68434219976
2313,168023.64204238277
2314,183319.0338733378
2315,181051.71626949904
2316,199548.69308395626
2317,199513.82082911994
2318,190372.2868619882
2319,188088.13739552326
2320,179047.33571292087
2321,238877.0264782006
2322,202337.46336796024
2323,198803.0811190331
2324,172119.52961061406
2325,212354.54929380864
2326,167880.76224312655
2327,197896.2514812515
2328,221476.38369068713
2329,188244.3696191103
2330,179517.0617937914
2331,341030.13541243464
2332,395568.13180763007
2333,326380.60626761924
2334,276868.52206429176
2335,297032.44389474014
2336,329948.3486749976
2337,196700.69407351228
2338,257019.47581174044
2339,206352.66109299244
2340,407206.8392047565
2341,199558.75732960412
2342,229640.86037095246
2343,222876.31737511116
2344,214140.0503693388
2345,217345.5840695939
2346,217456.3772283573
2347,207002.22090529645
2348,254710.8468848525
2349,202944.10175411223
2350,314397.80513009
2351,292724.90880651696
2352,247925.52975453596
2353,252749.73615062307
2354,165138.08813055156
2355,156401.0311595322
2356,143430.7901933527
2357,187838.33483591815
2358,203292.55611706013
2359,121331.33073991729
2360,109304.28141992626
2361,145760.8584630793
2362,272517.21552235424
2363,139949.41645558036
2364,148273.18895242
2365,204086.75722425192
2366,184959.37677023286
2367,208944.97481493396
2368,220108.29295105132
2369,202256.35138823872
2370,168708.89241804907
2371,169055.21649380476
2372,198758.51709950168
2373,288584.8975050681
2374,322655.9051326854
2375,241964.4703027504
2376,297331.96676815423
2377,350236.31064951624
2378,145384.73193692265
2379,214059.79438838546
2380,140749.51989876252
2381,174678.49159426775
2382,191267.08347932453
2383,188810.11957319736
2384,234521.32450678176
2385,152162.64060940506
2386,132417.77768570877
2387,125145.64879518244
2388,94581.80880063752
2389,109059.52645341345
2390,157510.91992991674
2391,149152.04419940093
2392,106742.60532393988
2393,172953.18734142973
2394,151500.24961653686
2395,215745.95104469382
2396,135331.05857351157
2397,218238.48712022603
2398,125534.46363015461
2399,79078.4885865753
2400,52558.78616306427
2401,135046.60052843764
2402,132053.70349492735
2403,144517.81847750294
2404,145464.09832678398
2405,154087.73195619142
2406,134894.0481152931
2407,124509.53727474381
2408,114665.05973506009
2409,106093.89572758999
2410,174434.36734863586
2411,111933.63236378701
2412,159120.45066602353
2413,123360.39860579761
2414,166474.11728847868
2415,133314.42021415653
2416,128493.26602918547
2417,130879.04671785419
2418,134473.342265881
2419,130844.81782198852
2420,124884.24458096136
2421,137216.04492465372
2422,103746.21927763944
2423,128041.7246377688
2424,134337.61244132314
2425,228832.58785588384
2426,137940.20737523382
2427,131659.41370214487
2428,202736.68164079287
2429,91249.82785875066
2430,127617.03023154041
2431,104346.49191673883
2432,145694.96794183567
2433,144998.80914357485
2434,137529.60923506852
2435,171014.94251045442
2436,107490.70058341461
2437,101671.13667851934
2438,111732.13644873557
2439,87836.98549489895
2440,122305.30500182541
2441,95383.66673879459
2442,96600.34882954028
2443,125484.10342976594
2444,125719.67890231471
2445,74326.80629189433
2446,123352.2138590453
2447,178282.64439728533
2448,127414.22679067141
2449,100605.221708238
2450,154654.38496260796
2451,108613.37275655911
2452,202375.11386129019
2453,93840.4480284287
2454,112150.97563319857
2455,105856.58718347622
2456,151162.3686975241
2457,152075.68094586075
2458,138783.5599829242
2459,116619.43756746396
2460,143312.55742839395
2461,116571.23923694933
2462,134501.22916941025
2463,128244.8124159557
2464,195918.1214588524
2465,132765.5630049191
2466,118828.79873848474
2467,114285.00759006129
2468,89029.79932811596
2469,98543.86869868428
2470,219820.9253101489
2471,222728.37759742804
2472,190413.6538387916
2473,131395.88766849838
2474,85062.41555494233
2475,210191.9592892405
2476,119251.41095195716
2477,123225.08315973805
2478,160935.96668246115
2479,114384.77303308711
2480,146911.64623075485
2481,127044.27456619329
2482,116712.89822227551
2483,100817.89222324084
2484,125031.86047220445
2485,124016.29308621155
2486,175629.8717785397
2487,198482.79273848375
2488,154153.3170311681
2489,164359.27938582518
2490,145593.9839749434
2491,64642.34435516741
2492,179554.4038525294
2493,143707.88266583317
2494,146034.08953932492
2495,68676.45955283572
2496,207282.44586937636
2497,160799.56474234848
2498,115105.29283612908
2499,82860.92075932698
2500,123278.68471550048
2501,140322.9022385581
2502,143281.07710177827
2503,94087.62240437667
2504,180301.72461830155
2505,233144.80052474685
2506,250579.46470523486
2507,277984.21170114283
2508,246902.23192915262
2509,207454.68448914436
2510,203977.17042071035
2511,173147.40058386658
2512,217945.06741141944
2513,219326.56251348474
2514,315420.4276573765
2515,165615.5536309954
2516,165082.97920790905
2517,143345.84376388596
2518,143936.6710081784
2519,244089.62764572236
2520,222082.85497243816
2521,184720.78362756467
2522,220729.59548779522
2523,117223.05994623352
2524,144050.30792811367
2525,170145.84848339914
2526,160327.1431980598
2527,120943.9953148354
2528,150661.9681032802
2529,56460.333243980116
2530,117334.33174092477
2531,262531.2752188721
2532,221782.09110561328
2533,197168.3756730038
2534,244030.6862018595
2535,280054.8786011235
2536,219847.90847534526
2537,252614.75405607844
2538,186420.40706706303
2539,186710.15389570495
2540,185387.7445685669
2541,172332.85294565844
2542,162171.99493496522
2543,115503.6354036954
2544,117197.15587149005
2545,132518.82494090486
2546,123691.34762647883
2547,139209.62136504956
2548,154845.32701671167
2549,149520.878883563
2550,704864.9900745348
2551,129740.33493002609
2552,142161.86724946147
2553,86125.95520793517
2554,70835.14899394775
2555,100566.3086894099
2556,96300.77560275947
2557,99537.7695452941
2558,152288.52927153665
2559,165848.39745866446
2560,163466.397276801
2561,148558.9220322643
2562,156438.66713748188
2563,160277.1456586558
2564,198136.57505590518
2565,166303.79866829328
2566,193332.96408953145
2567,154239.6651086622
2568,216577.11567469532
2569,230822.15833922502
2570,120547.08438372044
2571,206216.19703543038
2572,170332.45037369715
2573,233039.73499702057
2574,284107.3578387998
2575,133411.29248033467
2576,187095.0907553751
2577,180749.423505633
2578,68093.6302251167
2579,43060.24160795238
2580,102125.06491430997
2581,118319.66143326613
2582,104941.3806581249
2583,295594.2976489022
2584,156046.32765808498
2585,181403.8893063258
2586,218582.2621904626
2587,203690.88203184816
2588,142955.48812098242
2589,138983.8439119417
2590,190604.7058803318
2591,222278.1557276302
2592,215415.7523663892
2593,245449.61375296372
2594,167746.32080313208
2595,207216.56196916176
2596,285528.0675748526
2597,196028.700233801
2598,276541.09169331955
2599,376724.29861397593
2600,164205.70652204502
2601,118849.9559530353
2602,76423.15650364597
2603,98771.41281233332
2604,85158.00808792314
2605,80413.85244881794
2606,137225.12920900676
2607,195599.58139039995
2608,177797.1970535169
2609,142612.18223423173
2610,105582.80704134036
2611,241123.46592338308
2612,144323.69589668492
2613,110138.69418896255
2614,108668.60025757668
2615,156777.57022987897
2616,144332.1182857137
2617,211572.85563955177
2618,197605.5769358233
2619,206277.80256777644
2620,190133.43858892823
2621,175320.09671484883
2622,179385.09216042512
2623,234508.89219305833
2624,280242.7455430092
2625,308690.72058707505
2626,165605.88756618416
2627,180837.51068234313
2628,479135.56301139534
2629,508601.9579624298
2630,381525.981006905
2631,468790.98599894665
2632,416157.0367061804
2633,316573.2070293911
2634,429993.7501650156
2635,139186.2396918797
2636,172894.35548535854
2637,198496.51310107022
2638,273176.8451753331
2639,187716.80301826258
2640,151212.8255105571
2641,101362.15872186524
2642,171120.71009336217
2643,109759.99679810862
2644,101086.56915364796
2645,102583.92220217249
2646,96860.74238521545
2647,112182.62232393099
2648,148329.93362225473
2649,138064.98994922847
2650,124214.72854566178
2651,136706.80634848677
2652,389014.04924520105
2653,261956.60031485246
2654,278242.50842954795
2655,422988.33956130384
2656,331788.6977984794
2657,373996.4091012242
2658,334399.2642724599
2659,328516.7399892968
2660,361962.5034394952
2661,375982.3279672621
2662,397073.7004780581
2663,269680.3730374268
2664,295733.0676210152
2665,327755.0307668319
2666,294909.8876366697
2667,176944.4981211449
2668,185787.90164862387
2669,193737.14778724185
2670,274403.80565998884
2671,190563.80618005485
2672,196858.4712367963
2673,202926.738863976
2674,198926.48361869212
2675,186284.53113307973
2676,189122.5458407978
2677,206029.82964917045
2678,240571.19161160325
2679,282690.9356241868
2680,290817.1814674301
2681,411673.9527926709
2682,321530.61205415253
2683,487152.171504645
2684,327015.8485762761
2685,351290.3793592018
2686,245409.74954773072
2687,294178.2841689139
2688,214417.37262691668
2689,214925.22123575874
2690,389089.7180046138
2691,196820.74207510272
2692,158205.0379263265
2693,211117.080689202
2694,142319.88001264492
2695,193840.74078992163
2696,179430.61418199964
2697,194996.73230732084
2698,196411.7582890499
2699,162429.0158593304
2700,137161.89311984304
2701,129954.2719427667
2702,92455.82788240587
2703,108468.62640451596
2704,143590.91288443585
2705,119070.08413641795
2706,77619.18035969966
2707,94607.60077507302
2708,137024.63722243192
2709,111717.72382438534
2710,124928.02140800917
2711,277694.8344374362
2712,419921.9309014631
2713,157943.67073101221
2714,142756.06484957406
2715,177295.5822174501
2716,127639.48403198729
2717,195921.4737290967
2718,213289.1187882354
2719,146571.2099619393
2720,166617.89496862725
2721,129305.21004635267
2722,156546.8729630953
2723,137775.5743063088
2724,118747.15961404436
2725,121956.09033563212
2726,142170.31436496796
2727,173667.84826384584
2728,168557.49960801983
2729,136877.62684102714
2730,139659.60544423672
2731,117107.87042317627
2732,131171.48644237377
2733,151625.98961831693
2734,117627.67184411519
